
2012-09-17|88.136.12.158
2012-09-17|131.253.46.112
2012-09-17|178.255.215.77
2012-09-18|78.225.35.156
2012-09-18|157.55.32.80
2012-09-18|212.234.83.109
2012-09-18|82.121.3.207
2012-09-18|157.55.35.41
2012-09-18|78.241.14.79
2012-09-18|82.227.40.64
2012-09-19|66.249.72.71
2012-09-19|88.175.247.146
2012-09-19|88.175.244.237
2012-09-19|83.199.217.30
2012-09-19|93.17.75.127
2012-09-19|157.56.95.142
2012-09-19|85.168.226.186
2012-09-19|157.56.95.142
2012-09-20|157.56.95.142
2012-09-20|109.212.180.184
2012-09-20|178.154.178.248
2012-09-20|66.249.66.110
2012-09-20|66.249.71.138
2012-09-20|81.255.178.243
2012-09-20|83.194.11.236
2012-09-20|83.156.149.155
2012-09-20|80.214.4.241
2012-09-20|80.214.4.161
2012-09-20|80.214.4.214
2012-09-20|80.214.4.118
2012-09-20|80.214.4.85
2012-09-20|80.214.4.4
2012-09-20|80.214.4.143
2012-09-20|80.214.4.83
2012-09-20|80.214.4.122
2012-09-20|174.129.52.72
2012-09-20|82.239.66.241
2012-09-20|212.234.83.109
2012-09-20|66.249.66.110
2012-09-21|173.252.101.118
2012-09-21|83.199.223.41
2012-09-21|66.249.66.110
2012-09-21|78.248.76.130
2012-09-21|66.249.72.74
2012-09-22|78.225.35.156
2012-09-22|66.249.72.74
2012-09-22|86.71.137.35
2012-09-22|82.236.19.89
2012-09-22|90.84.144.210
2012-09-22|82.228.212.127
2012-09-22|84.100.29.212
2012-09-22|83.196.21.91
2012-09-22|79.90.1.86
2012-09-22|83.196.21.91
2012-09-22|79.90.1.86
2012-09-22|83.196.21.91
2012-09-22|150.70.75.28
2012-09-22|66.249.72.74
2012-09-22|83.114.158.73
2012-09-22|83.199.154.85
2012-09-22|90.32.195.5
2012-09-22|86.67.40.106
2012-09-22|79.93.235.158
2012-09-22|92.141.106.161
2012-09-22|77.201.7.8
2012-09-22|84.101.193.227
2012-09-22|178.255.215.77
2012-09-22|86.200.149.93
2012-09-22|82.241.72.67
2012-09-22|92.152.119.3
2012-09-22|150.70.64.194
2012-09-22|90.84.144.109
2012-09-22|82.233.247.151
2012-09-22|93.186.31.81
2012-09-22|93.10.142.194
2012-09-22|89.80.213.215
2012-09-23|216.104.15.142
2012-09-23|216.104.15.130
2012-09-23|90.17.115.247
2012-09-23|77.192.23.63
2012-09-23|2.13.22.106
2012-09-23|109.210.180.31
2012-09-23|66.249.72.74
2012-09-23|92.141.25.47
2012-09-23|157.56.95.142
2012-09-23|88.161.84.5
2012-09-23|66.249.72.74
2012-09-23|93.15.239.254
2012-09-23|83.202.96.186
2012-09-23|66.249.72.74
2012-09-23|78.250.247.169
2012-09-23|79.94.50.157
2012-09-23|86.200.149.93
2012-09-23|79.92.105.157
2012-09-23|77.197.183.136
2012-09-24|157.56.95.142
2012-09-24|88.172.151.72
2012-09-24|192.134.7.241
2012-09-24|50.19.205.175
2012-09-24|184.73.136.48
2012-09-24|88.188.112.198
2012-09-24|66.249.72.74
2012-09-24|90.3.237.94
2012-09-24|66.249.72.74
2012-09-24|78.238.220.213
2012-09-24|78.127.207.88
2012-09-24|90.18.214.117
2012-09-24|195.5.197.110
2012-09-24|83.156.188.132
2012-09-24|82.66.96.154
2012-09-24|83.156.188.132
2012-09-24|66.249.72.74
2012-09-24|88.166.87.121
2012-09-24|88.175.247.146
2012-09-24|66.249.72.74
2012-09-24|82.229.157.211
2012-09-24|88.166.87.121
2012-09-24|81.64.200.231
2012-09-24|78.241.14.79
2012-09-25|157.55.32.186
2012-09-25|65.52.111.65
2012-09-25|90.84.144.17
2012-09-26|90.84.144.148
2012-09-26|88.175.247.146
2012-09-26|66.249.72.74
2012-09-26|157.55.17.93
2012-09-26|193.252.242.117
2012-09-26|193.252.242.16
2012-09-26|193.252.242.117
2012-09-26|193.252.242.16
2012-09-26|193.252.242.17
2012-09-26|193.252.242.117
2012-09-26|193.252.242.17
2012-09-26|193.252.242.117
2012-09-26|193.252.242.17
2012-09-26|193.252.242.16
2012-09-26|157.55.112.233
2012-09-26|66.249.66.110
2012-09-26|92.90.20.86
2012-09-26|89.156.111.229
2012-09-26|89.93.94.77
2012-09-27|82.230.130.177
2012-09-27|157.55.18.49
2012-09-27|82.234.95.129
2012-09-27|79.81.159.120
2012-09-27|178.255.215.77
2012-09-27|80.214.0.220
2012-09-27|88.186.164.94
2012-09-27|92.90.20.89
2012-09-28|69.171.247.6
2012-09-28|78.236.57.152
2012-09-28|80.15.179.153
2012-09-28|199.19.249.196
2012-09-28|83.137.242.27
2012-09-28|199.19.249.196
2012-09-28|83.137.242.27
2012-09-28|199.19.249.196
2012-09-28|83.137.242.27
2012-09-28|199.19.249.196
2012-09-28|83.137.242.27
2012-09-28|199.19.249.196
2012-09-28|83.137.242.27
2012-09-28|199.19.249.196
2012-09-28|83.137.242.27
2012-09-28|199.19.249.196
2012-09-28|83.137.242.27
2012-09-28|199.19.249.196
2012-09-28|83.137.242.27
2012-09-28|199.19.249.196
2012-09-28|83.137.242.27
2012-09-28|199.19.249.196
2012-09-28|83.137.242.27
2012-09-28|157.55.17.89
2012-09-28|65.52.111.219
2012-09-28|65.52.108.227
2012-09-28|193.252.242.17
2012-09-29|65.52.108.230
2012-09-29|126.12.120.149
2012-09-29|157.55.35.41
2012-09-29|157.55.33.24
2012-09-29|157.55.35.80
2012-09-29|157.55.33.78
2012-09-30|157.56.229.23
2012-09-30|89.87.210.133
2012-09-30|89.89.124.80
2012-10-01|157.55.17.88
2012-10-01|178.154.178.248
2012-10-01|89.87.210.133
2012-10-01|66.249.66.110
2012-10-01|66.249.66.110
2012-10-01|89.87.210.133
2012-10-01|82.238.40.217
2012-10-01|89.87.210.133
2012-10-01|82.238.40.217
2012-10-01|213.245.236.175
2012-10-01|66.249.66.110
2012-10-02|74.52.245.146
2012-10-02|90.84.144.27
2012-10-02|212.234.83.109
2012-10-03|178.255.215.77
2012-10-03|66.249.71.138
2012-10-03|65.52.108.52
2012-10-03|92.140.45.136
2012-10-03|157.55.32.60
2012-10-04|157.55.33.80
2012-10-04|66.249.66.230
2012-10-04|157.55.33.80
2012-10-04|157.55.35.48
2012-10-04|66.249.66.230
2012-10-04|66.249.76.218
2012-10-04|66.249.66.230
2012-10-04|194.254.227.25
2012-10-04|132.166.236.40
2012-10-04|199.19.249.196
2012-10-04|217.108.170.8
2012-10-04|66.249.66.230
2012-10-05|157.55.112.239
2012-10-05|41.226.24.188
2012-10-05|157.55.17.85
2012-10-05|212.234.83.109
2012-10-05|83.157.241.196
2012-10-05|66.220.152.4
2012-10-05|83.157.241.196
2012-10-05|212.234.83.109
2012-10-06|65.52.108.236
2012-10-06|66.249.66.230
2012-10-06|212.198.45.77
2012-10-06|66.249.66.230
2012-10-06|178.255.215.77
2012-10-07|109.89.17.183
2012-10-07|66.249.66.230
2012-10-07|157.55.34.183
2012-10-07|157.55.35.37
2012-10-07|157.55.33.110
2012-10-07|157.55.32.60
2012-10-07|66.249.66.230
2012-10-07|178.255.215.77
2012-10-07|66.249.66.230
2012-10-08|88.175.247.146
2012-10-08|66.249.66.230
2012-10-08|178.255.215.77
2012-10-08|194.98.100.69
2012-10-08|92.90.20.8
2012-10-08|82.239.114.55
2012-10-09|194.254.227.25
2012-10-09|66.249.66.218
2012-10-09|31.33.145.14
2012-10-09|109.17.58.34
2012-10-10|79.91.249.80
2012-10-11|212.234.83.109
2012-10-11|178.255.215.77
2012-10-12|66.249.66.208
2012-10-12|157.55.35.37
2012-10-12|109.89.17.183
2012-10-12|69.171.242.251
2012-10-13|173.252.100.117
2012-10-13|194.199.7.22
2012-10-14|178.255.215.77
2012-10-14|66.249.66.208
2012-10-14|178.255.215.77
2012-10-14|157.56.229.185
2012-10-15|88.190.40.44
2012-10-16|194.199.7.22
2012-10-16|157.55.33.31
2012-10-16|65.52.108.184
2012-10-16|93.7.188.194
2012-10-16|78.241.14.79
2012-10-17|31.34.209.150
2012-10-17|207.46.199.11
2012-10-17|157.55.35.38
2012-10-18|82.238.40.217
2012-10-19|178.255.215.77
2012-10-19|157.56.229.88
2012-10-19|65.55.52.95
2012-10-19|157.55.35.48
2012-10-19|65.52.108.21
2012-10-19|207.46.199.11
2012-10-19|31.34.209.150
2012-10-20|83.202.117.146
2012-10-20|65.52.111.142
2012-10-20|66.249.71.150
2012-10-20|178.255.215.77
2012-10-20|31.34.209.150
2012-10-21|31.34.209.150
2012-10-21|66.220.152.1
2012-10-21|109.222.160.219
2012-10-21|92.73.188.175
2012-10-21|66.249.71.150
2012-10-21|66.249.66.154
2012-10-21|66.249.71.150
2012-10-21|66.249.66.154
2012-10-22|173.252.101.3
2012-10-22|88.126.44.88
2012-10-22|66.249.66.154
2012-10-23|92.155.108.57
2012-10-24|37.160.13.131
2012-10-24|82.224.231.58
2012-10-25|157.55.35.34
2012-10-25|66.249.66.154
2012-10-25|157.55.36.52
2012-10-25|193.52.200.87
2012-10-25|188.143.233.244
2012-10-27|66.249.66.154
2012-10-27|178.255.215.77
2012-10-27|66.249.66.154
2012-10-27|78.225.35.208
2012-10-28|157.55.112.215
2012-10-28|92.163.39.239
2012-10-29|84.97.78.134
2012-10-29|66.249.66.154
2012-10-29|66.249.71.208
2012-10-30|66.249.66.154
2012-10-30|178.255.215.77
2012-10-30|66.249.66.154
2012-10-30|157.56.93.202
2012-10-30|157.55.35.34
2012-10-30|178.255.215.77
2012-10-31|69.171.247.6
2012-11-01|66.249.66.134
2012-11-01|178.154.178.248
2012-11-01|88.190.40.44
2012-11-01|66.249.66.134
2012-11-01|66.249.66.134
2012-11-01|178.255.215.77
2012-11-01|66.249.66.134
2012-11-02|157.55.112.221
2012-11-02|178.255.215.77
2012-11-02|157.55.16.70
2012-11-02|83.156.178.28
2012-11-02|88.175.247.146
2012-11-03|157.55.32.109
2012-11-04|178.255.215.77
2012-11-04|66.249.66.134
2012-11-05|83.157.67.155
2012-11-05|95.108.151.244
2012-11-05|178.255.215.77
2012-11-06|80.214.4.97
2012-11-06|65.55.24.220
2012-11-08|178.255.215.77
2012-11-08|178.154.178.248
2012-11-08|188.143.232.70
2012-11-08|66.249.75.218
2012-11-08|178.255.215.77
2012-11-09|66.220.152.5
2012-11-09|65.55.24.220
2012-11-09|157.55.33.50
2012-11-09|66.249.66.134
2012-11-09|65.55.24.220
2012-11-09|157.55.33.50
2012-11-09|157.55.32.84
2012-11-09|66.249.66.134
2012-11-10|178.255.215.77
2012-11-10|95.108.151.244
2012-11-13|66.249.76.218
2012-11-13|178.255.215.77
2012-11-13|78.245.77.6
2012-11-14|65.52.108.23
2012-11-14|157.55.32.82
2012-11-14|78.115.238.110
2012-11-16|46.105.111.104
2012-11-16|157.55.35.93
2012-11-16|65.52.108.226
2012-11-16|82.66.245.38
2012-11-17|66.249.76.218
2012-11-18|82.226.244.151
2012-11-18|66.249.76.218
2012-11-20|65.55.24.220
2012-11-20|66.249.76.218
2012-11-20|157.55.33.40
2012-11-21|66.249.75.218
2012-11-22|66.249.76.218
2012-11-22|157.55.33.182
2012-11-22|88.126.44.88
2012-11-23|65.52.108.179
2012-11-23|157.55.35.91
2012-11-24|66.249.76.218
2012-11-25|66.249.76.218
2012-11-25|176.195.24.89
2012-11-26|192.134.7.241
2012-11-26|176.195.164.194
2012-11-26|66.249.76.218
2012-11-26|176.195.164.194
2012-11-27|157.55.32.86
2012-11-27|157.56.229.185
2012-11-27|157.56.93.187
2012-11-28|157.55.33.80
2012-11-30|93.158.147.8
2012-11-30|178.255.215.77
2012-11-30|69.171.242.117
2012-12-01|88.181.109.38
2012-12-01|178.255.215.77
2012-12-01|82.237.91.130
2012-12-02|157.55.32.146
2012-12-02|178.255.215.77
2012-12-02|66.249.66.134
2012-12-03|66.249.66.134
2012-12-03|157.55.32.146
2012-12-03|157.55.32.86
2012-12-03|66.249.66.134
2012-12-04|157.56.93.191
2012-12-04|157.56.93.187
2012-12-04|157.55.32.105
2012-12-04|157.55.32.102
2012-12-05|157.55.33.248
2012-12-05|188.92.75.244
2012-12-06|157.55.32.86
2012-12-06|157.56.93.187
2012-12-06|157.55.33.248
2012-12-06|157.55.32.146
2012-12-07|65.52.111.237
2012-12-08|157.56.93.187
2012-12-09|157.55.112.233
2012-12-09|157.55.33.248
2012-12-09|74.117.177.166
2012-12-09|65.52.111.219
2012-12-09|66.220.152.2
2012-12-10|66.249.75.218
2012-12-10|157.55.32.146
2012-12-10|178.255.215.77
2012-12-11|157.56.93.187
2012-12-11|157.56.93.191
2012-12-11|157.55.32.77
2012-12-13|66.249.75.218
2012-12-14|46.105.111.108
2012-12-14|157.55.32.86
2012-12-14|65.55.52.96
2012-12-14|157.55.32.146
2012-12-14|157.55.33.248
2012-12-14|178.122.226.239
2012-12-16|178.255.215.77
2012-12-16|66.249.76.218
2012-12-17|65.52.111.143
2012-12-17|157.56.93.201
2012-12-18|66.249.76.218
2012-12-18|178.255.215.77
2012-12-18|65.55.215.242
2012-12-19|157.56.93.201
2012-12-19|157.55.33.98
2012-12-19|157.55.32.146
2012-12-19|157.55.33.248
2012-12-19|157.55.33.98
2012-12-19|157.55.112.231
2012-12-19|157.56.93.187
2012-12-20|66.249.75.218
2012-12-21|66.249.75.218
2012-12-22|66.249.75.218
2012-12-22|95.108.151.244
2012-12-22|66.249.75.218
2012-12-22|157.55.33.84
2012-12-23|157.55.32.146
2012-12-23|157.55.35.85
2012-12-24|157.55.33.248
2012-12-24|66.249.75.218
2012-12-25|66.249.75.218
2012-12-25|157.56.93.201
2012-12-25|178.154.178.248
2012-12-27|157.55.32.146
2012-12-28|178.154.178.248
2012-12-28|66.249.75.218
2012-12-28|157.55.32.146
2012-12-28|157.55.35.85
2012-12-28|157.55.32.110
2012-12-28|178.255.215.77
2012-12-28|157.55.32.61
2012-12-28|157.55.32.110
2012-12-28|157.55.35.38
2012-12-28|178.255.215.77
2012-12-30|178.154.178.248
2012-12-30|199.189.87.151
2012-12-30|157.55.32.146
2012-12-30|157.55.32.80
2012-12-30|91.207.5.74
2012-12-30|66.249.75.218
2012-12-31|178.154.178.248
2012-12-31|157.55.32.110
2013-01-01|66.249.75.218
2013-01-01|157.56.93.208
2013-01-01|142.4.201.197
2013-01-02|178.154.178.248
2013-01-02|65.55.24.215
2013-01-02|157.55.32.110
2013-01-03|157.56.93.208
2013-01-03|109.9.13.192
2013-01-03|157.55.32.146
2013-01-03|178.154.178.248
2013-01-03|65.52.111.147
2013-01-03|178.154.178.248
2013-01-03|157.55.17.79
2013-01-03|157.55.112.217
2013-01-03|157.55.34.180
2013-01-03|178.154.178.248
2013-01-04|91.207.5.74
2013-01-04|95.108.151.244
2013-01-04|157.55.32.110
2013-01-05|50.23.38.153
2013-01-05|157.55.32.146
2013-01-05|88.175.247.146
2013-01-05|157.55.32.110
2013-01-06|184.172.224.46
2013-01-06|80.86.88.172
2013-01-06|178.154.178.248
2013-01-06|178.255.215.77
2013-01-06|66.249.75.218
2013-01-07|50.23.23.81
2013-01-07|184.173.0.167
2013-01-07|178.154.178.248
2013-01-07|157.55.33.22
2013-01-08|65.52.111.85
2013-01-08|178.154.178.248
2013-01-08|88.175.247.146
2013-01-09|66.249.75.218
2013-01-09|157.55.32.146
2013-01-09|178.154.178.248
2013-01-10|88.175.247.146
2013-01-10|66.249.75.218
2013-01-10|157.55.112.233
2013-01-10|193.252.57.31
2013-01-10|65.55.213.42
2013-01-11|65.52.108.234
2013-01-11|157.55.32.146
2013-01-12|178.154.178.248
2013-01-12|82.120.78.9
2013-01-12|65.55.213.57
2013-01-13|178.137.95.221
2013-01-14|178.154.178.248
2013-01-14|157.55.33.22
2013-01-14|157.55.32.146
2013-01-15|5.135.180.159
2013-01-15|178.154.178.248
2013-01-15|94.242.237.16
2013-01-15|66.249.75.218
2013-01-15|89.87.210.128
2013-01-15|213.245.237.255
2013-01-15|142.4.201.197
2013-01-16|157.55.34.180
2013-01-16|178.154.178.248
2013-01-16|65.55.24.215
2013-01-16|66.249.75.218
2013-01-16|66.249.73.70
2013-01-17|176.195.39.82
2013-01-17|66.249.73.70
2013-01-17|176.195.213.54
2013-01-17|66.249.73.70
2013-01-18|66.249.75.218
2013-01-18|178.255.215.77
2013-01-18|66.249.75.218
2013-01-18|178.255.215.77
2013-01-18|142.4.201.197
2013-01-19|66.249.76.218
2013-01-20|93.172.83.156
2013-01-20|142.4.201.197
2013-01-20|178.255.215.77
2013-01-20|176.195.13.254
2013-01-21|66.249.76.218
2013-01-21|65.55.52.94
2013-01-21|157.55.32.142
2013-01-21|157.55.33.40
2013-01-21|178.255.215.77
2013-01-22|5.135.180.159
2013-01-22|178.255.215.77
2013-01-23|213.245.237.255
2013-01-24|213.245.237.255
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|65.55.52.97
2013-01-24|66.249.76.218
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|199.19.249.196
2013-01-24|213.174.127.3
2013-01-24|157.55.35.113
2013-01-24|157.55.32.116
2013-01-24|65.55.24.233
2013-01-25|66.249.76.218
2013-01-25|157.55.35.90
2013-01-25|157.55.35.113
2013-01-25|178.154.178.248
2013-01-26|178.154.178.248
2013-01-27|178.154.178.248
2013-01-27|157.55.33.17
2013-01-27|65.55.52.119
2013-01-27|157.55.33.17
2013-01-27|178.154.178.248
2013-01-27|178.255.215.77
2013-01-28|188.190.127.66
2013-01-28|188.190.124.73
2013-01-28|68.235.36.193
2013-01-28|66.249.75.218
2013-01-28|66.249.73.70
2013-01-28|93.158.147.8
2013-01-29|37.160.25.167
2013-01-29|173.252.101.114
2013-01-30|178.154.178.248
2013-01-30|178.255.215.77
2013-01-30|65.55.24.220
2013-01-30|157.55.33.17
2013-01-30|66.249.76.218
2013-01-31|94.242.237.16
2013-01-31|199.19.249.196
2013-01-31|213.174.127.3
2013-01-31|199.19.249.196
2013-01-31|213.174.127.3
2013-01-31|199.19.249.196
2013-01-31|213.174.127.3
2013-02-01|91.207.7.193
2013-02-01|94.242.237.16
2013-02-01|37.160.36.183
2013-02-01|157.55.32.56
2013-02-02|88.126.44.88
2013-02-02|94.242.237.16
2013-02-02|91.207.7.193
2013-02-02|178.154.178.248
2013-02-02|157.55.33.49
2013-02-03|94.242.237.16
2013-02-03|157.55.32.97
2013-02-03|37.161.153.229
2013-02-03|91.232.96.36
2013-02-03|91.207.7.193
2013-02-03|94.242.237.16
2013-02-04|91.207.7.193
2013-02-04|86.75.178.109
2013-02-04|66.249.75.218
2013-02-04|178.255.215.77
2013-02-05|94.242.237.16
2013-02-05|109.205.137.141
2013-02-05|65.55.213.50
2013-02-05|66.249.76.218
2013-02-05|178.255.215.77
2013-02-06|109.205.137.141
2013-02-06|65.55.213.46
2013-02-06|178.255.215.77
2013-02-06|65.55.55.229
2013-02-07|82.227.40.134
2013-02-07|178.255.215.77
2013-02-07|157.55.32.93
2013-02-07|192.74.228.213
2013-02-07|178.255.215.77
2013-02-07|95.26.62.120
2013-02-08|95.24.252.77
2013-02-08|95.26.48.33
2013-02-08|66.249.76.218
2013-02-08|79.111.39.142
2013-02-08|95.24.252.77
2013-02-08|95.26.48.33
2013-02-08|79.111.39.142
2013-02-08|95.24.252.77
2013-02-08|79.111.42.11
2013-02-09|95.28.244.236
2013-02-09|65.55.213.42
2013-02-09|131.253.24.48
2013-02-10|31.184.238.50
2013-02-10|66.249.73.70
2013-02-10|131.253.24.40
2013-02-10|65.55.215.238
2013-02-10|157.55.33.84
2013-02-11|178.255.215.77
2013-02-11|66.249.75.218
2013-02-11|82.236.101.210
2013-02-11|46.116.153.161
2013-02-11|157.55.32.93
2013-02-11|74.52.245.146
